Country;Region;Technology;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Cameroon;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cameroon;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Hydropower;85.664;84.664;84.664;85.664;126.664;135.664;141.664;138.664;126.664;139.664;140.664;141.664;141.664;141.664;140.498;138.202;131.264;141.265;141.265;141.265;141.265;141.265
Central African Republic;Africa;Renewable hydropower;85.664;84.664;84.664;85.664;126.664;135.664;141.664;138.664;126.664;139.664;140.664;141.664;141.664;141.664;140.498;138.202;131.264;141.265;141.265;141.265;141.265;141.265
Central African Republic;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Solar;0;0;0;0;0;0.142;0.142;0.142;0.142;0.142;0.142;0.284;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426
Central African Republic;Africa;Solar photovoltaic;0;0;0;0;0;0.142;0.142;0.142;0.142;0.142;0.142;0.284;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426;0.426
Central African Republic;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Central African Republic;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.9;8.9;8.9;8.9;8.9;8.9
Chad;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.9;8.9;8.9;8.9;8.9;8.9
Chad;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Solar;0;0;0;0;0;0;0;0;0;0;0.004;0.004;0.005;0.079;0.079;0.272;0.273;0.3;0.402;0.402;1.184;1.261
Chad;Africa;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0.004;0.004;0.005;0.079;0.079;0.272;0.273;0.3;0.402;0.402;1.184;1.261
Chad;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Bioenergy;6.6;7;7.1;7.32;6.68;7.78;7.78;7.8;8.1;8.9;8.834;8.492;8.646;8.76;8.917;9.107;9.239;9.37;9.501;9.501;9.111;9.111
Chad;Africa;Solid biofuels and renewable municipal waste;6.6;7;7.1;7.32;6.68;7.78;7.78;7.8;8.1;8.9;8.834;8.492;8.646;8.76;8.917;9.107;9.239;9.37;9.501;9.501;9.111;9.111
Chad;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Bagasse;6.6;7;7.1;7.32;6.68;7.78;7.78;7.8;8.1;8.9;8.834;8.492;8.646;8.76;8.917;9.107;9.239;9.37;9.501;9.501;9.111;9.111
Chad;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chad;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Hydropower;0;0;3;4;5;5;5;5;5;5;5;5;5;5;5;0;0;0;0;0;0;0
Comoros;Africa;Renewable hydropower;0;0;3;4;5;5;5;5;5;5;5;5;5;5;5;0;0;0;0;0;0;0
Comoros;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Comoros;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Hydropower;5996;5974;6110;5981.283;6883.931;7186.291;7221.641;7574.771;7238.507;7633.413;7509.701;7191.898;7557.63;8340.821;8719.769;8766.746;8827.527;9806.899;10881.945;11862.108;11890.743;11887.638
Democratic Republic of the Congo;Africa;Renewable hydropower;5996;5974;6110;5981.283;6883.931;7186.291;7221.641;7574.771;7238.507;7633.413;7509.701;7191.898;7557.63;8340.821;8719.769;8766.746;8827.527;9806.899;10881.945;11862.108;11890.743;11887.638
Democratic Republic of the Congo;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Solar;0;0;0;0;0;0;0;0;0;0;0;0.029;0.111;0.498;0.778;0.86;4.058;6.688;25.4;25.4;25.4;25.4
Democratic Republic of the Congo;Africa;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0.029;0.111;0.498;0.778;0.86;4.058;6.688;25.4;25.4;25.4;25.4
Democratic Republic of the Congo;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Bioenergy;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;5.676;7.779;7.779;7.779;7.779
Democratic Republic of the Congo;Africa;Solid biofuels and renewable municipal waste;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;5.676;7.779;7.779;7.779;7.779
Democratic Republic of the Congo;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Other solid biofuels;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;0.42;5.676;7.779;7.779;7.779;7.779
Democratic Republic of the Congo;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Democratic Republic of the Congo;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Hydropower;58;334.45;396.33;342.03;329.63;355.37;372.3;334.6;375.3;329.6;429.8;790.8;987.2;953.9;1038.1;1098.2;1131.9;1202.9;1046;1046;1046;1046
Congo;Africa;Renewable hydropower;58;334.45;396.33;342.03;329.63;355.37;372.3;334.6;375.3;329.6;429.8;790.8;987.2;953.9;1038.1;1098.2;1131.9;1202.9;1046;1046;1046;1046
Congo;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Solar;0.143;0.143;0.143;0;0;0;0;0;0;0;0;0.004;0.019;0.024;0.026;0.051;0.073;0.082;0.08;0.668;0.723;0.723
Congo;Africa;Solar photovoltaic;0.143;0.143;0.143;0;0;0;0;0;0;0;0;0.004;0.019;0.024;0.026;0.051;0.073;0.082;0.08;0.668;0.723;0.723
Congo;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Bioenergy;27.401;27.485;27.569;30.431;30.732;30.736;29.396;29.196;29.696;30.396;30.851;31.177;31.224;31.465;30.944;31.093;31.591;31.209;31.298;31.298;31.298;31.298
Congo;Africa;Solid biofuels and renewable municipal waste;27.401;27.485;27.569;30.431;30.732;30.736;29.396;29.196;29.696;30.396;30.851;31.177;31.224;31.465;30.944;31.093;31.591;31.209;31.298;31.298;31.298;31.298
Congo;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Bagasse;9.005;9.089;9.173;12.035;12.336;12.34;11;10.8;11.3;12;12.455;12.781;12.828;13.069;12.548;12.697;13.195;12.813;12.902;12.902;12.902;12.902
Congo;Africa;Other solid biofuels;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396;18.396
Congo;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Congo;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Hydropower;1764;1800;1729;1832;1748;1433;1510;1797;1898;2131;1618;1774;1789;1605.87;1914;1352.5;1529.1;2047.2;2962;3481;3376;2627
Cote d'Ivoire;Africa;Renewable hydropower;1764;1800;1729;1832;1748;1433;1510;1797;1898;2131;1618;1774;1789;1605.87;1914;1352.5;1529.1;2047.2;2962;3481;3376;2627
Cote d'Ivoire;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Solar;0;0;0;0.2;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0.6;1.4;2.7;5.6
Cote d'Ivoire;Africa;Solar photovoltaic;0;0;0;0.2;0.2;0.2;0;0;0;0;0;0;0;0;0;0;0;0.4;0.6;1.4;2.7;5.6
Cote d'Ivoire;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cote d'Ivoire;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.4
Djibouti;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.4
Djibouti;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6
Djibouti;Africa;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0.5;0.5;0.5;0.5;0.6;0.6;0.6;0.6;0.6;0.6
Djibouti;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Djibouti;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Hydropower;13697;15130;12859;12859;13019;12644;12925;12925;15510;14682;12863;13046;12934;13121;13352;13821.999;13545;12850;12726;13121;15038;14769
Egypt;Africa;Renewable hydropower;13697;15130;12859;12859;13019;12644;12925;12925;15510;14682;12863;13046;12934;13121;13352;13821.999;13545;12850;12726;13121;15038;14769
Egypt;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Wind;93.445;191.445;225.445;226.445;389.245;545.045;573.445;647.745;859.445;960.445;1171.445;1508.445;1575.945;1272.445;1344.445;1456.445;2070.445;2212.445;2346.445;3001.445;4245.445;5269.445
Egypt;Africa;Onshore wind energy;93.445;191.445;225.445;226.445;389.245;545.045;573.445;647.745;859.445;960.445;1171.445;1508.445;1575.945;1272.445;1344.445;1456.445;2070.445;2212.445;2346.445;3001.445;4245.445;5269.445
Egypt;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Solar;0.168;0.84;1.008;1.008;1.008;1.008;1.008;1.176;1.512;2.184;25.2;244.569;504.201;25.437;139.549;43.97;194.028;602.545;553.053;1489;4452.51;4972.5
Egypt;Africa;Solar photovoltaic;0.168;0.84;1.008;1.008;1.008;1.008;1.008;1.176;1.512;2.184;25.2;25.2;25.2;25.2;25.2;43.97;25.938;21.95;69.129;755.759;4019.51;4493.5
Egypt;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;219.369;479.001;0.237;114.349;0;168.09;580.595;483.924;733.241;433;479
Egypt;Africa;Bioenergy;314.116;311.43;320.335;324.909;324.609;326.346;333.127;340.285;329.404;309.643;314.178;315.304;311;315.6;321.1;318.067;311.15;307.644;316.462;356.323;235.687;277.211
Egypt;Africa;Solid biofuels and renewable municipal waste;314.116;311.43;320.335;324.909;324.609;326.346;333.127;340.285;329.404;309.643;314.178;315.304;311;315.6;321.1;318.067;311.15;307.644;316.462;326.323;205.687;247.211
Egypt;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Bagasse;314.116;311.43;320.335;324.909;324.609;326.346;333.127;340.285;329.404;309.643;314.178;315.304;311;315.6;321.1;318.067;311.15;307.644;316.462;326.323;205.687;247.211
Egypt;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Egypt;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;30;30
Egypt;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Hydropower;7;7;7;7;7;7;7;7;7;7;7;7;67;127;127;127;127;127;127;127;127;127
Equatorial Guinea;Africa;Renewable hydropower;7;7;7;7;7;7;7;7;7;7;7;7;67;127;127;127;127;127;127;127;127;127
Equatorial Guinea;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Solar;0;0.142;0.142;0.142;0;0;0;0;0;0;0;0;0;0;0;0;0.19;0.428;0.428;0.406;0.393;0.225
Equatorial Guinea;Africa;Solar photovoltaic;0;0.142;0.142;0.142;0;0;0;0;0;0;0;0;0;0;0;0;0.19;0.428;0.428;0.406;0.393;0.225
Equatorial Guinea;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Equatorial Guinea;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Wind;0;0;0;0;0;0;0;0.2;2;2;2;2;2;2;2;2;2;1.445;1.445;1.445;1.445;1.445
Eritrea;Africa;Onshore wind energy;0;0;0;0;0;0;0;0.2;2;2;2;2;2;2;2;2;2;1.445;1.445;1.445;1.445;1.445
Eritrea;Africa;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Solar;0;0;0;0;0;0;0;0.003;0.003;0.003;0.008;0.009;0.043;0.066;15.034;15.034;17.244;21.721;22.199;22.194;22.17;20.674
Eritrea;Africa;Solar photovoltaic;0;0;0;0;0;0;0;0.003;0.003;0.003;0.008;0.009;0.043;0.066;15.034;15.034;17.244;21.721;22.199;22.194;22.17;20.674
Eritrea;Africa;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eritrea;Africa;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eswatini;Africa;Hydropower;110.8;113.5;106.075;126.25;129.325;111.975;146.475;170.85;166.35;226.9;279.875;325.3;291.15;251.525;290.275;252.425;153.825;123.6;189.175;225.05;230.575;258.65
Eswatini;Africa;Renewable hydropower;110.8;113.5;106.075;126.25;129.325;111.975;146.475;170.85;166.35;226.9;279.875;325.3;291.15;251.525;290.275;252.425;153.825;123.6;189.175;225.05;230.575;258.65
Eswatini;Africa;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eswatini;Africa;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eswatini;Africa;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Eswatini;Africa;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
